179,98,USA
174,134,USA
174,134,USA
174,134,USA
170,62,USA
170,62,USA
173,71,USA
173,71,USA
191,106,USA
191,106,USA
185,110,USA
170,112,USA
169,68,USA
171,92,USA
176,77,USA
176,77,USA
187,69,USA
187,69,USA
186,83,USA
168,70,USA
168,63,USA
167,89,USA
168,87,USA
175,107,USA
172,72,USA
172,72,USA
168,67,USA
191,112,USA
191,112,USA
191,112,USA
191,112,USA
182,108,USA
175,99,USA
175,99,USA
186,92,USA
186,92,USA
163,61,USA
163,61,USA
178,69,USA
177,106,USA
166,93,USA
182,73,USA
182,73,USA
173,74,USA
188,80,USA
185,85,USA
168,72,USA
168,72,USA
166,78,USA
166,78,USA
177,82,USA
177,81,USA
177,81,USA
177,81,USA
177,81,USA
185,80,USA
180,74,USA
180,74,USA
180,74,USA
180,74,USA
182,125,USA
176,69,USA
176,62,USA
176,62,USA
175,76,USA
177,109,USA
177,109,USA
161,77,USA
161,77,USA
169,57,USA
169,57,USA
169,57,USA
181,84,USA
166,79,USA
168,65,USA
190,104,USA
175,83,USA
175,83,USA
174,89,USA
163,64,USA
167,82,USA
167,82,USA
171,57,USA
177,96,USA
193,103,USA
193,103,USA
191,61,USA
191,61,USA
191,61,USA
191,61,USA
176,63,USA
176,63,USA
176,63,USA
178,80,USA
191,109,USA
181,57,USA
180,79,USA
180,79,USA
165,59,USA
171,71,USA
187,126,USA
184,90,USA
184,90,USA
178,111,USA
184,117,USA
169,67,USA
169,67,USA
169,67,USA
167,61,USA
178,66,USA
178,66,USA
178,66,USA
178,66,USA
173,83,USA
181,155,USA
187,62,USA
176,63,USA
176,63,USA
164,58,USA
164,58,USA
180,92,USA
180,92,USA
180,92,USA
180,131,USA
180,131,USA
171,185,USA
167,56,USA
167,56,USA
184,86,USA
184,86,USA
184,86,USA
171,79,USA
169,74,USA
169,74,USA
182,64,USA
175,137,USA
179,97,USA
166,86,USA
166,86,USA
166,86,USA
178,89,USA
183,113,USA
183,113,USA
167,80,USA
179,97,USA
179,97,USA
172,99,USA
172,99,USA
172,99,USA
175,90,USA
163,55,USA
168,105,USA
168,105,USA
168,105,USA
183,87,USA
165,84,USA
165,84,USA
165,84,USA
181,77,USA
160,63,USA
172,101,USA
172,101,USA
178,103,USA
